chrom,pos,PM,numMeth,numUnmeth,Count,ind
chr1,40143874,0.97,85,3,88,614283
chr1,40143891,1,94,0,94,614284
chr1,40143949,0.93,84,6,90,614285
chr1,40143969,1,78,0,78,614286
chr1,40144027,0.99,67,1,68,614287
chr1,40144033,0.91,59,6,65,614288
chr1,40144093,0.88,50,7,57,614289
chr1,40144620,0.76,78,24,102,614290
chr1,40144890,1,46,0,46,614291
chr1,40145297,0.41,35,51,86,614292
chr1,40145326,0.92,65,6,71,614293
chr1,40145583,0.78,83,23,106,614294
chr1,40145650,0.48,45,49,94,614295
chr1,40146102,0.95,96,5,101,614296
chr1,40146228,0.95,108,6,114,614297
chr1,40146593,0.83,95,20,115,614298
chr1,40146660,0.87,118,17,135,614299
chr1,40146693,0.83,120,25,145,614300
chr1,40146760,0.9,137,15,152,614301
chr1,40146929,0.84,72,14,86,614302
chr1,40147050,0.85,93,17,110,614303
chr1,40147065,0.93,106,8,114,614304
chr1,40147132,0.83,99,20,119,614305
chr1,40147465,0.65,68,37,105,614306
chr1,40147498,0.7,67,29,96,614307
chr1,40147597,0.88,81,11,92,614308
chr1,40147723,0.95,75,4,79,614309
chr1,40148294,0.94,102,6,108,614310
chr1,40148335,0.9,107,12,119,614311
chr1,40148346,0.98,107,2,109,614312
chr1,40148354,0.95,105,6,111,614313
chr1,40148368,0.99,105,1,106,614314
chr1,40148381,0.95,89,5,94,614315
chr1,40148452,0.99,75,1,76,614316
chr1,40148462,0.93,69,5,74,614317
chr1,40148585,0.94,50,3,53,614318
chr1,40148616,0.95,52,3,55,614319
chr1,40148618,0.51,24,23,47,614320
chr1,40148624,0.98,56,1,57,614321
chr1,40148712,0.95,86,5,91,614322
chr1,40148717,0.98,89,2,91,614323
chr1,40148744,0.97,75,2,77,614324
chr1,40148764,0.98,78,2,80,614325
chr1,40148775,0.99,75,1,76,614326
chr1,40148801,0.93,54,4,58,614327
chr1,40148835,0.9,46,5,51,614328
chr1,40148847,0.96,47,2,49,614329
chr1,40148922,0.74,37,13,50,614330
chr1,40148956,0.98,50,1,51,614331
chr1,40149006,0.47,24,27,51,614332
chr1,40149046,0.87,53,8,61,614333
chr1,40149077,0.97,73,2,75,614334
chr1,40149166,0.87,91,14,105,614335
chr1,40149168,0.97,100,3,103,614336
chr1,40149213,0.21,27,100,127,614337
chr1,40149224,0.22,29,104,133,614338
chr1,40149301,0.45,56,68,124,614339
chr1,40149381,0.04,4,100,104,614340
chr1,40149385,0.04,4,101,105,614341
chr1,40149432,0.2,11,45,56,614342
chr1,40149437,0.04,4,85,89,614343
chr1,40149440,0.02,2,81,83,614344
chr1,40149447,0.01,1,77,78,614345
chr1,40149465,0.06,4,68,72,614346
chr1,40149476,0.27,18,48,66,614347
chr1,40149491,0.79,41,11,52,614348
chr1,40149497,0.56,34,27,61,614349
chr1,40149525,0.56,27,21,48,614350
chr1,40149532,0.59,26,18,44,614351
chr1,40149541,0.68,28,13,41,614352
chr1,40149543,0.76,32,10,42,614353
chr1,40149555,0.84,21,4,25,614354
chr1,40149564,0.66,21,11,32,614355
chr1,40149569,0.75,27,9,36,614356
chr1,40149578,0.31,15,33,48,614357
chr1,40149590,0.72,36,14,50,614358
chr1,40149594,0.58,34,25,59,614359
chr1,40149596,0.32,18,38,56,614360
chr1,40149598,0.65,37,20,57,614361
chr1,40149604,0.59,41,28,69,614362
chr1,40149611,0.17,14,67,81,614363
chr1,40149634,0.7,52,22,74,614364
chr1,40149636,0.54,42,36,78,614365
chr1,40149643,0.83,66,14,80,614366
chr1,40149647,0.63,50,29,79,614367
chr1,40149650,0.53,43,38,81,614368
chr1,40149653,0.54,48,41,89,614369
chr1,40149662,0.41,36,51,87,614370
chr1,40149695,0.41,37,54,91,614371
chr1,40149704,0.35,30,55,85,614372
chr1,40149706,0.41,34,49,83,614373
chr1,40149717,0.7,59,25,84,614374
chr1,40149725,0.91,74,7,81,614375
chr1,40149739,0.58,52,38,90,614376
chr1,40149746,0.35,29,55,84,614377
chr1,40149755,0.49,37,39,76,614378
chr1,40149758,0.62,39,24,63,614379
chr1,40149761,0.32,22,47,69,614380
chr1,40149770,0.38,24,40,64,614381
chr1,40149778,0.86,49,8,57,614382
chr1,40149785,0.92,45,4,49,614383
chr1,40149792,0.78,31,9,40,614384
chr1,40149794,0.78,32,9,41,614385
chr1,40149806,0.74,25,9,34,614386
chr1,40149809,0.71,20,8,28,614387
chr1,40149812,0.4,14,21,35,614388
chr1,40149837,0.29,4,10,14,614389
chr1,40149850,0.73,11,4,15,614390
chr1,40149855,0.44,8,10,18,614391
chr1,40149864,0.4,4,6,10,614392
chr1,40149873,0.57,4,3,7,614393
chr1,40149905,0,0,8,8,614394
chr1,40149914,0.88,7,1,8,614395
chr1,40149929,0,0,7,7,614396
chr1,40149944,0.88,7,1,8,614397
chr1,40149952,0.33,3,6,9,614398
chr1,40149977,0.13,2,13,15,614399
chr1,40149986,1,14,0,14,614400
chr1,40150003,0.74,17,6,23,614401
chr1,40150012,0.96,24,1,25,614402
chr1,40150052,0.85,39,7,46,614403
chr1,40150060,0.98,46,1,47,614404
chr1,40150074,0.65,43,23,66,614405
chr1,40150103,0.97,77,2,79,614406
chr1,40150107,1,80,0,80,614407
chr1,40150155,0.9,82,9,91,614408
chr1,40150206,0.97,86,3,89,614409
chr1,40150245,0.88,68,9,77,614410
chr1,40150278,0.95,54,3,57,614411
chr1,40150306,0.95,41,2,43,614412
chr1,40150468,0.78,51,14,65,614413
chr1,40150479,1,63,0,63,614414
chr1,40150513,0.96,67,3,70,614415
chr1,40150522,0.95,39,2,41,614416
chr1,40150987,0.81,59,14,73,614417
chr1,40151076,0.61,57,37,94,614418
chr1,40151134,0.99,83,1,84,614419
chr1,40151267,0.98,58,1,59,614420
chr1,40151269,0.98,57,1,58,614421
chr1,40151273,0.98,62,1,63,614422
chr1,40151279,0.94,61,4,65,614423
chr1,40151333,0.97,77,2,79,614424
chr1,40151367,0.87,74,11,85,614425
chr1,40151412,0.99,75,1,76,614426
chr1,40151415,0.91,69,7,76,614427
chr1,40151424,0.97,67,2,69,614428
chr1,40151444,0.98,65,1,66,614429
chr1,40151468,0.96,53,2,55,614430
chr1,40151506,0.97,29,1,30,614431
chr1,40151508,1,29,0,29,614432
chr1,40151575,0.94,29,2,31,614433
chr1,40151579,0.94,29,2,31,614434
chr1,40151591,0.94,31,2,33,614435
chr1,40151635,0.92,22,2,24,614436
chr1,40151721,1,65,0,65,614437
chr1,40151725,0.75,41,14,55,614438
chr1,40151784,0.99,82,1,83,614439
chr1,40151793,0.62,40,25,65,614440
chr1,40151801,0.98,55,1,56,614441
chr1,40151807,1,52,0,52,614442
chr1,40151831,0.95,35,2,37,614443
chr1,40151847,0.96,22,1,23,614444
chr1,40152001,0.94,72,5,77,614445
chr1,40152116,0.64,58,32,90,614446
chr1,40152153,0.92,88,8,96,614447
chr1,40152163,0.9,86,10,96,614448
chr1,40152179,0.74,73,25,98,614449
chr1,40152347,0.92,60,5,65,614450
chr1,40152627,0.86,66,11,77,614451
chr1,40152904,0.98,39,1,40,614452
chr1,40153088,0.88,53,7,60,614453
chr1,40153179,0.48,23,25,48,614454
chr1,40153523,0.89,80,10,90,614455
chr1,40153543,0.81,61,14,75,614456
chr1,40153625,0.88,66,9,75,614457
chr1,40153746,0.92,49,4,53,614458
chr1,40153767,0.81,44,10,54,614459
chr1,40153860,0.94,68,4,72,614460
chr1,40153961,0.96,66,3,69,614461
chr1,40154021,0.88,51,7,58,614462
chr1,40154162,0.73,80,29,109,614463
chr1,40154268,0.96,51,2,53,614464
chr1,40154363,0.94,60,4,64,614465
chr1,40154392,0.94,72,5,77,614466
chr1,40154431,0.93,75,6,81,614467
chr1,40154614,0.56,62,49,111,614468
chr1,40154803,0.95,75,4,79,614469
chr1,40154993,0.9,63,7,70,614470
chr1,40155049,0.87,41,6,47,614471
chr1,40155811,0.95,21,1,22,614472
chr1,40156108,0.68,58,27,85,614473
chr1,40156256,0.82,50,11,61,614474
chr1,40156301,0.89,57,7,64,614475
chr1,40156367,0.96,64,3,67,614476
chr1,40156486,1,38,0,38,614477
chr1,40156554,0.43,20,26,46,614478
chr1,40156623,0.51,21,20,41,614479
chr1,40156642,0.64,28,16,44,614480
chr1,40156698,0.84,58,11,69,614481
chr1,40156700,0.6,41,27,68,614482
chr1,40156757,0.63,37,22,59,614483
chr1,40156840,0.06,2,30,32,614484
chr1,40156849,0.07,2,25,27,614485
chr1,40156857,0,0,40,40,614486
chr1,40156931,0.03,1,36,37,614487
chr1,40156935,0.03,1,35,36,614488
chr1,40156960,0,0,36,36,614489
chr1,40156970,0,0,32,32,614490
chr1,40156985,0.03,1,29,30,614491
chr1,40156989,0,0,26,26,614492
chr1,40156992,0,0,33,33,614493
chr1,40156997,0.03,1,32,33,614494
chr1,40157010,0,0,44,44,614495
chr1,40157017,0.02,1,46,47,614496
chr1,40157020,0,0,39,39,614497
chr1,40157025,0,0,45,45,614498
chr1,40157027,0.02,1,43,44,614499
chr1,40157034,0,0,49,49,614500
chr1,40157045,0.02,1,50,51,614501
chr1,40157047,0,0,53,53,614502
chr1,40157052,0,0,53,53,614503
chr1,40157077,0,0,55,55,614504
chr1,40157080,0,0,61,61,614505
chr1,40157086,0,0,43,43,614506
chr1,40157119,0,0,74,74,614507
chr1,40157125,0,0,66,66,614508
chr1,40157146,0.02,1,48,49,614509
chr1,40157156,0.01,1,72,73,614510
chr1,40157169,0.01,1,67,68,614511
chr1,40157190,0.02,1,61,62,614512
chr1,40157202,0,0,39,39,614513
chr1,40157221,0.02,1,53,54,614514
chr1,40157229,0,0,51,51,614515
chr1,40157232,0,0,40,40,614516
chr1,40157239,0,0,56,56,614517
chr1,40157243,0,0,54,54,614518
chr1,40157251,0,0,26,26,614519
chr1,40157253,0,0,19,19,614520
chr1,40157258,0,0,50,50,614521
chr1,40157266,0,0,56,56,614522
chr1,40157268,0,0,55,55,614523
chr1,40157280,0,0,66,66,614524
chr1,40157286,0,0,53,53,614525
chr1,40157289,0,0,70,70,614526
chr1,40157296,0.02,1,57,58,614527
chr1,40157344,0,0,60,60,614528
chr1,40157372,0,0,51,51,614529
chr1,40157375,0.04,2,50,52,614530
chr1,40157407,0,0,44,44,614531
chr1,40157421,0,0,36,36,614532
chr1,40157436,0.04,1,27,28,614533
chr1,40157480,0,0,6,6,614534
chr1,40157534,0,0,16,16,614535
chr1,40157618,0,0,16,16,614536
chr1,40157633,0,0,13,13,614537
chr1,40157650,0,0,9,9,614538
chr1,40157653,0,0,12,12,614539
chr1,40157681,0.13,2,13,15,614540
chr1,40157683,0.05,1,18,19,614541
chr1,40157685,0,0,19,19,614542
chr1,40157692,0,0,16,16,614543
chr1,40157694,0,0,23,23,614544
chr1,40157706,0,0,23,23,614545
chr1,40157731,0,0,27,27,614546
chr1,40157733,0.04,1,26,27,614547
chr1,40157740,0.03,1,31,32,614548
chr1,40157778,0,0,41,41,614549
chr1,40157793,0,0,37,37,614550
chr1,40157833,0,0,46,46,614551
chr1,40157835,0,0,52,52,614552
chr1,40157845,0.03,2,59,61,614553
chr1,40157892,0.03,2,64,66,614554
chr1,40157900,0.02,1,62,63,614555
chr1,40157905,0,0,62,62,614556
chr1,40157911,0.01,1,67,68,614557
chr1,40157917,0,0,67,67,614558
chr1,40157928,0,0,53,53,614559
chr1,40157931,0,0,60,60,614560
chr1,40157941,0,0,71,71,614561
chr1,40157947,0,0,74,74,614562
chr1,40157965,0,0,85,85,614563
chr1,40157970,0,0,71,71,614564
chr1,40157984,0.02,2,82,84,614565
chr1,40158008,0.01,1,84,85,614566
chr1,40158025,0.01,1,83,84,614567
chr1,40158050,0,0,87,87,614568
chr1,40158055,0,0,79,79,614569
chr1,40158059,0,0,69,69,614570
chr1,40158076,0.02,1,61,62,614571
chr1,40158157,0.01,1,92,93,614572
chr1,40158169,0,0,90,90,614573
chr1,40158173,0,0,86,86,614574
chr1,40158199,0,0,84,84,614575
chr1,40158206,0,0,81,81,614576
chr1,40158211,0.05,2,40,42,614577
chr1,40158215,0.03,2,70,72,614578
chr1,40158235,0.01,1,67,68,614579
chr1,40158240,0.02,1,57,58,614580
chr1,40158242,0.05,3,57,60,614581
chr1,40158246,0.02,1,62,63,614582
chr1,40158259,0.06,3,51,54,614583
chr1,40158269,0.08,3,33,36,614584
chr1,40158282,0.02,1,53,54,614585
chr1,40158284,0,0,50,50,614586
chr1,40158286,0.04,2,50,52,614587
chr1,40158289,0,0,45,45,614588
chr1,40158310,0.17,4,20,24,614589
chr1,40158315,0.07,1,14,15,614590
chr1,40158340,0,0,43,43,614591
chr1,40158342,0.03,1,39,40,614592
chr1,40158352,0.1,2,19,21,614593
chr1,40158394,0.11,5,41,46,614594
chr1,40158410,0.04,2,51,53,614595
chr1,40158416,0.02,1,50,51,614596
chr1,40158441,0.3,19,45,64,614597
chr1,40158456,0.21,13,49,62,614598
chr1,40158476,0.24,16,50,66,614599
chr1,40158484,0.66,41,21,62,614600
chr1,40158504,0.64,37,21,58,614601
chr1,40158513,0.47,28,32,60,614602
chr1,40158556,0.63,32,19,51,614603
chr1,40158558,0.67,26,13,39,614604
chr1,40158669,1,47,0,47,614605
chr1,40158708,0.98,49,1,50,614606
chr1,40158828,0.96,94,4,98,614607
chr1,40158832,0.95,91,5,96,614608
chr1,40159028,0.93,64,5,69,614609
chr1,40159186,0.99,74,1,75,614610
chr1,40159539,0.96,47,2,49,614611
chr1,40159658,0.96,49,2,51,614612
chr1,40159684,0.98,50,1,51,614613
chr1,40159700,0.94,44,3,47,614614
chr1,40160144,0.94,113,7,120,614615
chr1,40160447,0.98,86,2,88,614616
chr1,40160658,0.48,46,49,95,614617
chr1,40161043,0.22,16,56,72,614618
chr1,40161432,0.92,65,6,71,614619
chr1,40161438,0.93,57,4,61,614620
chr1,40161578,0.73,41,15,56,614621
chr1,40161580,0.91,51,5,56,614622
chr1,40161613,0.93,50,4,54,614623
chr1,40161700,0.88,72,10,82,614624
chr1,40161768,0.98,43,1,44,614625
chr1,40161775,1,44,0,44,614626
chr1,40161792,0.96,49,2,51,614627
chr1,40161800,0.94,51,3,54,614628
chr1,40161822,0.9,61,7,68,614629
chr1,40161830,0.9,65,7,72,614630
chr1,40161895,0.91,75,7,82,614631
chr1,40161907,0.95,73,4,77,614632
chr1,40161964,0.83,68,14,82,614633
chr1,40162374,0.82,58,13,71,614634
chr1,40162649,0.73,61,23,84,614635
chr1,40162713,0.85,70,12,82,614636
chr1,40162878,0.5,54,54,108,614637
chr1,40163162,0.9,104,11,115,614638
chr1,40163207,0.71,68,28,96,614639
chr1,40163565,0.8,52,13,65,614640
chr1,40163757,0.89,67,8,75,614641
chr1,40164011,0.88,59,8,67,614642
chr1,40164078,0.83,92,19,111,614643
chr1,40164090,0.8,89,22,111,614644
chr1,40164196,0.95,86,5,91,614645
chr1,40164297,0.95,54,3,57,614646
chr1,40164304,1,49,0,49,614647
chr1,40164387,0.94,61,4,65,614648
chr1,40164393,0.96,69,3,72,614649
chr1,40164858,0.85,52,9,61,614650
chr1,40165216,0.99,91,1,92,614651
chr1,40165290,0.96,91,4,95,614652
chr1,40165479,0.75,3,1,4,614653
chr1,40165555,1,61,0,61,614654
chr1,40165557,0.94,60,4,64,614655
chr1,40165647,1,65,0,65,614656
chr1,40165661,0.98,55,1,56,614657
chr1,40165699,0.9,55,6,61,614658
chr1,40165818,0.81,71,17,88,614659
chr1,40165875,0.97,88,3,91,614660
chr1,40166015,0.8,44,11,55,614661
chr1,40166020,0.93,55,4,59,614662
chr1,40166322,0.96,66,3,69,614663
chr1,40166382,0.35,22,41,63,614664
chr1,40166542,0.31,28,62,90,614665
chr1,40166787,0.03,2,71,73,614666
chr1,40166871,0.03,2,76,78,614667
chr1,40166889,0.02,1,51,52,614668
chr1,40166910,0.03,2,67,69,614669
chr1,40166978,0.03,2,71,73,614670
chr1,40167002,0,0,68,68,614671
chr1,40167015,0.05,3,53,56,614672
chr1,40167023,0.04,2,50,52,614673
chr1,40167038,0.05,2,36,38,614674
chr1,40167058,0,0,28,28,614675
chr1,40167092,0.14,3,19,22,614676
chr1,40167102,0.12,3,22,25,614677
chr1,40167156,0.08,2,23,25,614678
chr1,40167317,0.24,8,26,34,614679
chr1,40167590,0.1,6,57,63,614680
chr1,40167614,0.09,6,60,66,614681
chr1,40167634,0.07,5,68,73,614682
chr1,40167690,0.36,27,49,76,614683
chr1,40167967,0.99,71,1,72,614684
chr1,40168005,0.61,50,32,82,614685
chr1,40168008,0.73,62,23,85,614686
chr1,40168926,0.98,79,2,81,614687
chr1,40169045,0.88,78,11,89,614688
chr1,40169088,0.93,108,8,116,614689
chr1,40169163,0.88,113,15,128,614690
chr1,40169203,0.34,40,76,116,614691
chr1,40169258,0.99,90,1,91,614692
chr1,40169380,0.98,49,1,50,614693
chr1,40169392,0.95,54,3,57,614694
chr1,40169412,0.95,59,3,62,614695
chr1,40169442,1,83,0,83,614696
chr1,40169494,0.99,82,1,83,614697
chr1,40169594,0.99,68,1,69,614698
chr1,40169638,1,68,0,68,614699
chr1,40170357,0.64,67,37,104,614700
chr1,40170569,0,0,58,58,614701
chr1,40170808,0.94,81,5,86,614702
chr1,40170840,0.95,80,4,84,614703
chr1,40170870,0.92,69,6,75,614704
chr1,40170878,0.92,73,6,79,614705
chr1,40170926,0.98,57,1,58,614706
chr1,40170968,0.72,58,23,81,614707
chr1,40170999,1,79,0,79,614708
chr1,40171012,0.95,71,4,75,614709
chr1,40171050,0.97,63,2,65,614710
chr1,40171052,1,61,0,61,614711
chr1,40171056,0.97,56,2,58,614712
chr1,40171060,0.98,59,1,60,614713
chr1,40171086,1,54,0,54,614714
chr1,40171120,0.93,42,3,45,614715
chr1,40171317,0.93,76,6,82,614716
chr1,40171400,0.85,79,14,93,614717
chr1,40171814,0.86,43,7,50,614718
chr1,40171870,0.89,56,7,63,614719
chr1,40172018,0.97,115,4,119,614720
chr1,40172038,0.97,112,3,115,614721
chr1,40172102,0.94,84,5,89,614722
chr1,40172219,0.99,79,1,80,614723
chr1,40172567,0.95,98,5,103,614724
chr1,40172576,0.98,106,2,108,614725
chr1,40172646,1,94,0,94,614726
chr1,40173017,0.72,64,25,89,614727
chr1,40173108,0.87,82,12,94,614728
chr1,40173116,0.94,92,6,98,614729
chr1,40173167,0.68,53,25,78,614730
chr1,40173373,0.86,90,15,105,614731
chr1,40173379,0.82,89,19,108,614732
chr1,40173384,0.9,100,11,111,614733
chr1,40173398,0.84,93,18,111,614734
chr1,40173581,0.89,85,11,96,614735
chr1,40173621,0.93,97,7,104,614736
chr1,40173751,0.91,63,6,69,614737
chr1,40173843,0.91,89,9,98,614738
chr1,40173884,0.76,70,22,92,614739
chr1,40174400,0.83,89,18,107,614740
chr1,40174499,0.88,83,11,94,614741
chr1,40174594,0.71,48,20,68,614742
chr1,40174978,0.95,80,4,84,614743
chr1,40175074,0.94,103,7,110,614744
chr1,40175125,0.92,97,9,106,614745
chr1,40175228,0.88,46,6,52,614746
chr1,40175310,0.98,46,1,47,614747
chr1,40175350,1,50,0,50,614748
chr1,40175420,0.94,64,4,68,614749
chr1,40175498,0.98,64,1,65,614750
chr1,40175522,0.98,50,1,51,614751
chr1,40175623,0.97,67,2,69,614752
chr1,40175686,0.99,68,1,69,614753
chr1,40175725,0.89,58,7,65,614754
chr1,40175747,0.97,72,2,74,614755
chr1,40175757,0.95,73,4,77,614756
chr1,40175790,1,81,0,81,614757
chr1,40175801,0.92,81,7,88,614758
chr1,40176031,0.83,45,9,54,614759
chr1,40176131,0.82,42,9,51,614760
chr1,40176153,0.95,60,3,63,614761
chr1,40176239,0.84,68,13,81,614762
chr1,40176249,0.9,72,8,80,614763
chr1,40176330,1,71,0,71,614764
chr1,40176372,0.92,67,6,73,614765
chr1,40176488,0.97,84,3,87,614766
chr1,40176566,0.98,93,2,95,614767
chr1,40176579,0.95,94,5,99,614768
chr1,40176643,0.92,73,6,79,614769
chr1,40176795,0.78,53,15,68,614770
chr1,40177024,0.85,90,16,106,614771
chr1,40177061,0.56,60,48,108,614772
chr1,40177116,0.58,54,39,93,614773
chr1,40177181,0.46,44,52,96,614774
chr1,40177263,0.31,35,77,112,614775
chr1,40177295,0.28,33,87,120,614776
chr1,40177322,0.34,38,73,111,614777
chr1,40177444,0.69,98,44,142,614778
chr1,40177469,0.37,54,91,145,614779
chr1,40177613,0.51,56,53,109,614780
chr1,40177619,0.57,51,38,89,614781
chr1,40177729,0.82,84,19,103,614782
chr1,40177778,0.97,105,3,108,614783
chr1,40177803,0.97,92,3,95,614784
chr1,40177891,0.88,73,10,83,614785
chr1,40177935,0.95,95,5,100,614786
chr1,40177988,0.63,51,30,81,614787
chr1,40178126,0.91,39,4,43,614788
chr1,40178663,0.97,37,1,38,614789
chr1,40178671,0.94,30,2,32,614790
chr1,40178724,0.91,39,4,43,614791
chr1,40178745,0.76,41,13,54,614792
chr1,40178999,0.98,82,2,84,614793
chr1,40179007,0.95,77,4,81,614794
chr1,40179061,0.98,46,1,47,614795
chr1,40179071,1,42,0,42,614796
chr1,40179117,1,24,0,24,614797
chr1,40179156,1,16,0,16,614798
chr1,40179195,0.83,34,7,41,614799
chr1,40179205,0.91,48,5,53,614800
chr1,40179219,0.95,57,3,60,614801
chr1,40179247,0.92,77,7,84,614802
chr1,40179256,0.93,82,6,88,614803
chr1,40179279,0.91,85,8,93,614804
chr1,40179290,0.97,94,3,97,614805
chr1,40179332,0.83,101,20,121,614806
chr1,40179694,0.83,97,20,117,614807
chr1,40179754,0.99,94,1,95,614808
chr1,40180078,0.95,59,3,62,614809
chr1,40180181,0.94,61,4,65,614810
chr1,40180198,0.95,56,3,59,614811
chr1,40180253,0.95,75,4,79,614812
chr1,40180395,0.93,53,4,57,614813
chr1,40180565,0.78,93,26,119,614814
chr1,40180738,0.89,73,9,82,614815
chr1,40180888,0.95,71,4,75,614816
chr1,40180910,0.99,73,1,74,614817
chr1,40180912,0.97,71,2,73,614818
chr1,40180920,0.97,77,2,79,614819
chr1,40180953,0.96,80,3,83,614820
chr1,40181042,0.97,74,2,76,614821
chr1,40181057,0.94,81,5,86,614822
chr1,40181062,0.98,84,2,86,614823
chr1,40181434,0.9,87,10,97,614824
chr1,40181444,0.9,87,10,97,614825
chr1,40181736,0.88,65,9,74,614826
chr1,40181758,0.91,61,6,67,614827
chr1,40181790,0.92,69,6,75,614828
chr1,40181842,1,54,0,54,614829
chr1,40181844,0.85,45,8,53,614830
chr1,40181903,0.32,8,17,25,614831
chr1,40181948,0.81,22,5,27,614832
chr1,40181953,0.86,32,5,37,614833
chr1,40181981,0.85,40,7,47,614834
chr1,40182288,0.94,89,6,95,614835
chr1,40182355,0.96,81,3,84,614836
chr1,40182491,0.96,92,4,96,614837
chr1,40182841,0.79,90,24,114,614838
chr1,40183030,0.83,91,18,109,614839
chr1,40183066,0.95,99,5,104,614840
chr1,40183423,0.95,83,4,87,614841
chr1,40183443,0.97,83,3,86,614842
chr1,40183524,0.77,59,18,77,614843
chr1,40183577,0.73,33,12,45,614844
chr1,40183657,0.87,53,8,61,614845
chr1,40183690,0.91,51,5,56,614846
chr1,40183693,0.83,45,9,54,614847
chr1,40183795,0.76,76,24,100,614848
chr1,40183905,0.73,96,36,132,614849
chr1,40183922,0.92,122,11,133,614850
chr1,40183925,0.92,122,11,133,614851
chr1,40184101,0.58,67,48,115,614852
chr1,40184690,0.86,76,12,88,614853
chr1,40184784,0.88,52,7,59,614854
chr1,40184792,0.86,59,10,69,614855
chr1,40184849,0.83,66,14,80,614856
chr1,40185140,0.87,61,9,70,614857
chr1,40185459,0.98,103,2,105,614858
chr1,40185614,0.82,75,17,92,614859
chr1,40185638,0.9,78,9,87,614860
chr1,40185924,0.02,2,85,87,614861
chr1,40186071,0.1,9,79,88,614862
chr1,40186123,0.44,49,63,112,614863
chr1,40186144,0.78,83,23,106,614864
chr1,40186183,0.16,14,71,85,614865
chr1,40186391,0.76,55,17,72,614866
chr1,40186435,0.97,88,3,91,614867
chr1,40188203,0.48,40,43,83,614868
chr1,40188363,0.2,16,64,80,614869
chr1,40188668,0.97,35,1,36,614870
chr1,40188673,1,36,0,36,614871
chr1,40188731,0.81,25,6,31,614872
chr1,40188771,0.83,50,10,60,614873
chr1,40188775,0.88,43,6,49,614874
chr1,40188834,0.98,62,1,63,614875
chr1,40188851,0.98,56,1,57,614876
chr1,40188857,0.98,55,1,56,614877
chr1,40188881,0.97,66,2,68,614878
chr1,40188896,0.95,70,4,74,614879
chr1,40189441,0.77,81,24,105,614880
chr1,40189724,0.83,91,18,109,614881
chr1,40189767,0.63,60,35,95,614882
chr1,40189805,0.94,85,5,90,614883
chr1,40189950,0.94,73,5,78,614884
chr1,40190039,0.97,67,2,69,614885
chr1,40190072,0.93,66,5,71,614886
chr1,40190384,0.84,87,16,103,614887
chr1,40190508,0.49,61,63,124,614888
chr1,40190938,0.55,22,18,40,614889
chr1,40191069,0.9,47,5,52,614890
chr1,40191121,0.85,52,9,61,614891
chr1,40191126,0.87,54,8,62,614892
chr1,40191146,0.95,69,4,73,614893
chr1,40191300,0.94,61,4,65,614894
chr1,40191343,0.94,58,4,62,614895
chr1,40191347,0.98,64,1,65,614896
chr1,40191354,0.91,63,6,69,614897
chr1,40191481,0.91,52,5,57,614898
chr1,40191541,0.94,59,4,63,614899
chr1,40191551,0.89,56,7,63,614900
chr1,40191553,0.98,61,1,62,614901
chr1,40192091,1,74,0,74,614902
chr1,40192108,0.94,84,5,89,614903
chr1,40192115,0.87,83,12,95,614904
chr1,40192258,0.93,70,5,75,614905
chr1,40192300,0.95,59,3,62,614906
chr1,40192308,0.98,59,1,60,614907
chr1,40192330,0.95,53,3,56,614908
chr1,40192988,0.69,88,39,127,614909
chr1,40193052,0.77,82,24,106,614910
chr1,40193145,0.44,24,31,55,614911
chr1,40193344,0.48,53,57,110,614912
chr1,40193376,0.91,92,9,101,614913
chr1,40193412,0.92,85,7,92,614914
chr1,40193443,0.93,74,6,80,614915
chr1,40193462,0.62,45,28,73,614916
chr1,40193545,0.72,60,23,83,614917
chr1,40193595,0.86,86,14,100,614918
chr1,40193615,0.91,85,8,93,614919
chr1,40193644,0.93,88,7,95,614920
chr1,40193662,0.52,48,45,93,614921
chr1,40193746,0.87,58,9,67,614922
chr1,40193749,0.93,66,5,71,614923
chr1,40193755,0.84,58,11,69,614924
chr1,40193795,0.61,39,25,64,614925
chr1,40193824,0.49,34,35,69,614926
chr1,40193853,0.48,38,42,80,614927
chr1,40193865,0.84,69,13,82,614928
chr1,40193875,0.9,73,8,81,614929
chr1,40193912,0.81,83,20,103,614930
chr1,40193922,0.99,100,1,101,614931
chr1,40193952,0.72,63,24,87,614932
chr1,40193992,0.72,34,13,47,614933
chr1,40194014,0.75,36,12,48,614934
